time,Open,High,Low,Close,Volume
2016-11-08 00:00:00-05:00,60.55,60.78,60.15,60.47,19613612
2016-11-09 00:00:00-05:00,60,60.59,59.2,60.17,41737253
2016-11-10 00:00:00-05:00,60.48,60.49,57.6302,58.71,50869218
2016-11-11 00:00:00-05:00,58.27,59.116,58.01,59.02,31874403
2016-11-14 00:00:00-05:00,59.1,59.1,57.28,58.12,34473815
2016-11-15 00:00:00-05:00,58.32,59.49,58.315,58.87,28862044
2016-11-16 00:00:00-05:00,58.94,59.66,54.27,59.64,21150032
2016-11-17 00:00:00-05:00,60.41,60.95,59.965,60.64,27379935
2016-11-18 00:00:00-05:00,60.72,61.14,60.3,60.37,21753885
2016-11-21 00:00:00-05:00,60.54,60.97,60.42,60.87,15522685
2016-11-22 00:00:00-05:00,60.98,61.26,60.805,61.11,16093926
2016-11-23 00:00:00-05:00,61.01,61.1,60.25,60.4,15372652
2016-11-25 00:00:00-05:00,60.3,60.53,60.13,60.53,6353319
2016-11-28 00:00:00-05:00,60.34,61.02,60.21,60.63,14506736
2016-11-29 00:00:00-05:00,60.65,61.41,60.52,61.11,17797603
2016-11-30 00:00:00-05:00,60.86,61.18,60.215,60.26,22149111
2016-12-01 00:00:00-05:00,60.07,60.15,58.935,59.18,27570405
2016-12-02 00:00:00-05:00,59.08,59.47,58.8,59.26,20292229
2016-12-05 00:00:00-05:00,59.7,60.585,59.56,60.21,18016433
2016-12-06 00:00:00-05:00,60.43,60.46,59.8,59.95,15912391
2016-12-07 00:00:00-05:00,60.01,61.38,59.8,61.36,23875202
2016-12-08 00:00:00-05:00,61.3,61.58,60.84,61,17876928
2016-12-09 00:00:00-05:00,61.18,61.99,61.125,61.98,20285734
2016-12-12 00:00:00-05:00,61.87,62.3,61.72,62.17,16223739
2016-12-13 00:00:00-05:00,62.5,63.42,62.24,62.98,28088902
2016-12-14 00:00:00-05:00,63,63.45,62.53,62.69,24307167
2016-12-15 00:00:00-05:00,62.7,63.1535,62.3,62.57,22978222
2016-12-16 00:00:00-05:00,62.91,62.95,62.115,62.3,31174933
2016-12-19 00:00:00-05:00,62.55,63.77,62.42,63.62,24657686
2016-12-20 00:00:00-05:00,63.69,63.8,63.025,63.54,17989534
2016-12-21 00:00:00-05:00,63.49,63.7,63.12,63.55,14075557
2016-12-22 00:00:00-05:00,63.84,64.1,63.405,63.55,17606085
2016-12-23 00:00:00-05:00,63.52,63.54,62.8,63.24,10181580
2016-12-27 00:00:00-05:00,63.21,64.07,63.21,63.27,9585506
2016-12-28 00:00:00-05:00,63.4,63.4,62.83,62.99,11240805
2016-12-29 00:00:00-05:00,62.86,63.2,62.73,62.9,8444209
2016-12-30 00:00:00-05:00,62.98,62.99,62.03,62.15,17483688
2017-01-03 00:00:00-05:00,62.76,62.84,62.125,62.57,16435995
2017-01-04 00:00:00-05:00,62.48,62.75,62.12,62.3,15429637
2017-01-05 00:00:00-05:00,62.19,62.66,62.03,62.3,17069869
2017-01-06 00:00:00-05:00,62.38,63.15,62.04,62.84,16440221
2017-01-09 00:00:00-05:00,62.79,63.08,62.54,62.65,13887243
2017-01-10 00:00:00-05:00,62.73,63.07,62.28,62.62,13723652
2017-01-11 00:00:00-05:00,62.61,63.23,62.43,63.16,17222903
2017-01-12 00:00:00-05:00,63.09,63.4,61.95,62.61,17995223
2017-01-13 00:00:00-05:00,62.62,62.865,62.35,62.685,14606611
2017-01-17 00:00:00-05:00,62.67,62.7,62.03,62.52,14749095
2017-01-18 00:00:00-05:00,62.67,62.7,62.12,62.49,13431945
2017-01-19 00:00:00-05:00,62.31,62.98,62.195,62.29,14868654
2017-01-20 00:00:00-05:00,62.66,62.82,62.37,62.73,22900027
2017-01-23 00:00:00-05:00,62.7,63.1159,62.57,62.98,18034633
2017-01-24 00:00:00-05:00,63.2,63.735,62.94,63.52,20092492
2017-01-25 00:00:00-05:00,63.95,64.1,63.45,63.68,19656218
2017-01-26 00:00:00-05:00,64.12,64.535,63.55,64.28,32126603
2017-01-27 00:00:00-05:00,65.39,65.91,64.89,65.78,38320620
2017-01-30 00:00:00-05:00,65.69,65.79,64.8,65.12,26555160
2017-01-31 00:00:00-05:00,64.86,65.15,64.26,64.65,20404830
2017-02-01 00:00:00-05:00,64.36,64.62,63.47,63.57,34117550
2017-02-02 00:00:00-05:00,63.25,63.41,62.75,63.13,39017149
2017-02-03 00:00:00-05:00,63.5,63.7,63.07,63.67,25803370
2017-02-06 00:00:00-05:00,63.5,63.65,63.14,63.63,14212117
2017-02-07 00:00:00-05:00,63.71,63.8,63.23,63.42,15715409
2017-02-08 00:00:00-05:00,63.56,63.81,63.22,63.33,14227027
2017-02-09 00:00:00-05:00,63.52,64.435,63.32,64.05,19086876
2017-02-10 00:00:00-05:00,64.25,64.3,63.975,64,14569167
2017-02-13 00:00:00-05:00,64.24,64.86,64.13,64.71,16969627
2017-02-14 00:00:00-05:00,64.55,64.72,64.02,64.57,15711785
2017-02-15 00:00:00-05:00,64.49,64.57,64.155,64.53,12789958
2017-02-16 00:00:00-05:00,64.74,65.24,64.44,64.51,17220971
2017-02-17 00:00:00-05:00,64.46,64.69,64.3,64.61,14864868
2017-02-21 00:00:00-05:00,64.64,64.95,64.45,64.46,14724145
2017-02-22 00:00:00-05:00,64.35,64.39,64.05,64.36,15214027
2017-02-23 00:00:00-05:00,64.42,64.7285,64.195,64.62,16672741
2017-02-24 00:00:00-05:00,64.49,64.8,64.135,64.62,17545357
2017-02-27 00:00:00-05:00,64.54,64.54,64.045,64.22,13531600
2017-02-28 00:00:00-05:00,64.08,64.2,63.76,63.98,17245026
2017-03-01 00:00:00-05:00,64.16,64.99,64.0218,64.93,20817697
2017-03-02 00:00:00-05:00,64.69,64.75,63.88,64,20858111
2017-03-03 00:00:00-05:00,63.99,64.28,63.62,64.23,14855220
2017-03-06 00:00:00-05:00,64,64.56,63.81,64.27,13531755
2017-03-07 00:00:00-05:00,64.2,64.775,64.19,64.4,14263527
2017-03-08 00:00:00-05:00,64.26,65.085,64.25,64.99,16415680
2017-03-09 00:00:00-05:00,65.19,65.2,64.48,64.74,15773803
2017-03-10 00:00:00-05:00,65.1,65.26,64.75,64.95,15541488
2017-03-13 00:00:00-04:00,65.01,65.195,64.57,64.71,12765595
2017-03-14 00:00:00-04:00,64.53,64.55,64.15,64.39,10680941
2017-03-15 00:00:00-04:00,64.5,64.92,64.25,64.73,14088987
2017-03-16 00:00:00-04:00,64.75,64.76,64.3,64.64,17178605
2017-03-17 00:00:00-04:00,64.87,65.24,64.68,64.85,34569346
2017-03-20 00:00:00-04:00,64.91,65.175,64.72,64.93,10023933
2017-03-21 00:00:00-04:00,65.19,65.5,64.13,64.21,21579747
2017-03-22 00:00:00-04:00,64.23,65.14,64.12,65.05,15890185
2017-03-23 00:00:00-04:00,64.94,65.235,64.765,64.87,15290037
2017-03-24 00:00:00-04:00,65.17,65.45,64.76,64.99,18510319
2017-03-27 00:00:00-04:00,64.63,65.22,64.35,65.1,13401435
2017-03-28 00:00:00-04:00,64.96,65.47,64.65,65.29,15775649
2017-03-29 00:00:00-04:00,65.12,65.5,64.9475,65.48,11090707
2017-03-30 00:00:00-04:00,65.42,65.98,65.36,65.71,12851700
2017-03-31 00:00:00-04:00,65.65,66.19,65.45,65.87,15302983
2017-04-03 00:00:00-04:00,65.81,65.94,65.19,65.55,15349446
