time,Open,High,Low,Close,Volume
2017-03-21 00:00:00-04:00,141.15,142.3082,138.4,138.515,25600943
2017-03-22 00:00:00-04:00,137.93,139.79,137.6,139.58,14838647
2017-03-23 00:00:00-04:00,139.48,140.39,139.09,139.55,10223169
2017-03-24 00:00:00-04:00,140.08,141.0244,139.76,140.36,14434935
2017-03-27 00:00:00-04:00,139.05,140.65,138.77,140.32,10398869
2017-03-28 00:00:00-04:00,140.37,141.95,140.01,141.76,12486544
2017-03-29 00:00:00-04:00,141.99,142.86,141.43,142.69,12897911
2017-03-30 00:00:00-04:00,142.6,142.95,141.85,142.42,10271774
2017-03-31 00:00:00-04:00,142.31,142.63,141.89,142.05,8916044
2017-04-03 00:00:00-04:00,141.93,142.47,140.82,142.28,11107886
2017-04-04 00:00:00-04:00,141.86,142.09,141.27,141.72,10313290
2017-04-05 00:00:00-04:00,142.21,143.44,141.29,141.85,13942483
2017-04-06 00:00:00-04:00,142.11,142.22,140.91,141.18,11375730
2017-04-07 00:00:00-04:00,141.2,141.55,140.24,140.78,9630262
2017-04-10 00:00:00-04:00,141,141.43,140.63,141.03,7143870
2017-04-11 00:00:00-04:00,140.8,141.0299,138.81,139.93,13600680
2017-04-12 00:00:00-04:00,139.78,140.4,139.44,139.58,9910476
2017-04-13 00:00:00-04:00,139.54,140.58,139.33,139.4,9305423
2017-04-17 00:00:00-04:00,139.76,141.55,139.75,141.43,8079500
2017-04-18 00:00:00-04:00,141.27,141.905,140.61,140.96,10152496
2017-04-19 00:00:00-04:00,141.35,143.04,141.27,142.27,13072634
2017-04-20 00:00:00-04:00,142.92,144.25,142.689,143.8,13224293
2017-04-21 00:00:00-04:00,144,144.17,143.39,143.67,9226971
2017-04-24 00:00:00-04:00,144.94,145.6738,144.34,145.47,12206233
2017-04-25 00:00:00-04:00,145.8,147.15,145.7898,146.51,13110296
2017-04-26 00:00:00-04:00,147.09,147.59,146.09,146.57,9641980
2017-04-27 00:00:00-04:00,146.67,147.75,146.14,147.71,9114856
2017-04-28 00:00:00-04:00,149.5,151.53,149.07,150.27,26575062
2017-05-01 00:00:00-04:00,151.74,152.57,151.42,152.46,21619170
2017-05-02 00:00:00-04:00,153.4,153.44,151.66,152.78,18192598
2017-05-03 00:00:00-04:00,153.6,153.6,151.34,151.68,18102815
2017-05-04 00:00:00-04:00,150.17,151.52,148.72,150.84,30267696
2017-05-05 00:00:00-04:00,151.45,151.63,149.79,150.2,14954902
2017-05-08 00:00:00-04:00,150.71,151.08,149.74,151.05,12436514
2017-05-09 00:00:00-04:00,151.49,152.59,150.21,150.49,15248726
2017-05-10 00:00:00-04:00,150.23,150.52,148.86,150.29,10132916
2017-05-11 00:00:00-04:00,150.31,150.65,149.41,150.04,9326487
2017-05-12 00:00:00-04:00,150.34,150.46,149.63,150.33,8057137
2017-05-15 00:00:00-04:00,150.17,151.48,149.77,150.19,11050707
2017-05-16 00:00:00-04:00,150.11,150.21,149.03,149.77,11894262
2017-05-17 00:00:00-04:00,148,148.67,144.4216,144.85,22416014
2017-05-18 00:00:00-04:00,144.72,148.15,144.51,147.65,18008016
2017-05-19 00:00:00-04:00,148.46,149.39,147.96,148.07,13244662
2017-05-22 00:00:00-04:00,148.07,148.59,147.69,148.22,10141214
2017-05-23 00:00:00-04:00,148.52,148.81,147.25,148.07,10771139
2017-05-24 00:00:00-04:00,148.49,150.23,148.42,150.04,14972721
2017-05-25 00:00:00-04:00,150.3,152.59,149.95,151.98,16841601
2017-05-26 00:00:00-04:00,152.22,152.25,151.15,152.14,12143829
2017-05-30 00:00:00-04:00,151.97,152.9,151.64,152.38,11230764
2017-05-31 00:00:00-04:00,152.7,153.35,151.09,151.47,14286271
2017-06-01 00:00:00-04:00,151.75,152.29,150.3,151.48,12538467
2017-06-02 00:00:00-04:00,151.85,153.63,151.3,153.59,14584144
2017-06-05 00:00:00-04:00,153.64,154.7088,153.41,153.63,10578928
2017-06-06 00:00:00-04:00,153.41,154.52,152.48,152.82,10374335
2017-06-07 00:00:00-04:00,153.27,153.75,152.34,153.12,9657503
2017-06-08 00:00:00-04:00,154.08,154.73,153.1,154.71,12913519
2017-06-09 00:00:00-04:00,154.77,155.59,146.61,149.6,30174984
2017-06-12 00:00:00-04:00,148.17,149.195,144.56,148.44,27407902
2017-06-13 00:00:00-04:00,150.13,151.18,148.9,150.68,17052561
2017-06-14 00:00:00-04:00,151.28,152.4,149.05,150.25,16939997
2017-06-15 00:00:00-04:00,147.67,150.0366,146.3747,149.81,16342501
2017-06-16 00:00:00-04:00,149.66,150.83,148.6,150.6,15647847
2017-06-19 00:00:00-04:00,151.71,153.57,151.71,152.85,15430309
2017-06-20 00:00:00-04:00,152.88,153.84,152.21,152.26,12218674
2017-06-21 00:00:00-04:00,152.36,154.08,151.88,153.911,12880120
2017-06-22 00:00:00-04:00,153.25,154.55,152.91,153.41,10453340
2017-06-23 00:00:00-04:00,152.84,155.2,152.65,155.07,11440119
2017-06-26 00:00:00-04:00,156.25,156.5,153.1954,153.58,15438211
2017-06-27 00:00:00-04:00,152.88,153.31,150.39,150.61,15521137
2017-06-28 00:00:00-04:00,150.92,153.47,149.86,153.22,14109232
2017-06-29 00:00:00-04:00,152.27,152.5,148.9175,151.04,20632724
2017-06-30 00:00:00-04:00,151.88,151.92,150.06,150.99,11263899
2017-07-03 00:00:00-04:00,151.72,152.15,147.8,148.44,11423638
2017-07-05 00:00:00-04:00,149.01,150.85,148.13,150.34,11777078
2017-07-06 00:00:00-04:00,149.03,150.04,148,148.83,12330874
2017-07-07 00:00:00-04:00,149.25,151.99,149.19,151.44,11041983
2017-07-10 00:00:00-04:00,151.69,153.98,151.51,153.5,11068067
2017-07-11 00:00:00-04:00,153.37,155.4225,152.91,155.279,11241018
2017-07-12 00:00:00-04:00,156.49,159.16,156.2,158.91,18645625
2017-07-13 00:00:00-04:00,158.67,159.78,158.4227,159.26,11486476
2017-07-14 00:00:00-04:00,160.13,160.32,159.3254,159.97,12394593
2017-07-17 00:00:00-04:00,160.25,160.78,158.81,159.73,10273662
2017-07-18 00:00:00-04:00,159.66,163.73,159.42,162.86,19242354
2017-07-19 00:00:00-04:00,163.56,165.7,163.17,164.14,19439676
2017-07-20 00:00:00-04:00,164.75,165,162.81,164.54,15624780
2017-07-21 00:00:00-04:00,164.28,165.05,163.75,164.41,11774338
2017-07-24 00:00:00-04:00,164.65,166.17,164.31,166,14147606
2017-07-25 00:00:00-04:00,165.01,165.54,163.8619,165.28,12802292
2017-07-26 00:00:00-04:00,166.01,166.01,164.1,165.61,20331472
2017-07-27 00:00:00-04:00,174.7,175.49,167.5,170.44,53253032
2017-07-28 00:00:00-04:00,169.26,173.43,169.05,172.46,21256779
2017-07-31 00:00:00-04:00,172,172.72,168.55,169.28,21074373
2017-08-01 00:00:00-04:00,169.74,170.47,169.05,169.85,12038737
2017-08-02 00:00:00-04:00,170.3,170.55,166.91,169.25,14261000
2017-08-03 00:00:00-04:00,169.3,169.7,168.25,168.573,8532671
2017-08-04 00:00:00-04:00,168.97,170.06,168.69,169.59,8539946
2017-08-07 00:00:00-04:00,169.95,172.06,169.66,171.96,10680467
2017-08-08 00:00:00-04:00,171.87,173.05,170.62,171.22,11890915
2017-08-09 00:00:00-04:00,169.98,171.45,169.56,171.18,8616304
2017-08-10 00:00:00-04:00,170.03,170.59,166.85,167.41,16493884
2017-08-11 00:00:00-04:00,167.95,168.82,166.85,168.08,11787419
2017-08-14 00:00:00-04:00,170.11,171.08,169.29,170.7375,10405895
2017-08-15 00:00:00-04:00,171.49,171.5,170.01,171.01,7024594
2017-08-16 00:00:00-04:00,171.46,171.47,169.24,169.99,13228074
2017-08-17 00:00:00-04:00,169.34,169.86,166.85,166.93,13957311
2017-08-18 00:00:00-04:00,166.84,168.67,166.21,167.43,12543478
2017-08-21 00:00:00-04:00,167.16,168,165.82,167.78,9861002
2017-08-22 00:00:00-04:00,168.28,169.87,167.15,169.63,9627731
2017-08-23 00:00:00-04:00,168.84,169.36,168.2,168.71,7724671
2017-08-24 00:00:00-04:00,168.88,169.29,166.41,167.71,11333870
2017-08-25 00:00:00-04:00,168,168.38,166.18,166.33,10269366
2017-08-28 00:00:00-04:00,166.88,167.7,166.33,167.24,6566463
2017-08-29 00:00:00-04:00,165.25,168.425,165,168.06,8934907
2017-08-30 00:00:00-04:00,168.17,170.18,167.63,169.92,8875300
2017-08-31 00:00:00-04:00,170.41,172.145,170.06,171.97,13093224
2017-09-01 00:00:00-04:00,172.4,172.915,171.31,172.01,9693553
2017-09-05 00:00:00-04:00,171.28,172.3875,169.55,170.72,10509785
2017-09-06 00:00:00-04:00,170.91,172.48,169.57,172.09,11272720
2017-09-07 00:00:00-04:00,171.94,173.3067,170.27,173.21,15384082
2017-09-08 00:00:00-04:00,173.09,173.49,170.8,170.95,8597398
2017-09-11 00:00:00-04:00,172.36,173.89,172.2,173.48,9860494
2017-09-12 00:00:00-04:00,173.76,174,171.75,172.95,9091145
2017-09-13 00:00:00-04:00,173,173.17,172.06,172.97,7341588
2017-09-14 00:00:00-04:00,172.26,172.28,170.5,170.96,12686821
2017-09-15 00:00:00-04:00,170.7,172.34,170.26,171.555,11009118
2017-09-18 00:00:00-04:00,171.91,172.07,169.34,169.98,10034637
2017-09-19 00:00:00-04:00,170.62,172.56,170.36,172.51,10560130
2017-09-20 00:00:00-04:00,172.5,173.05,170.7,172.14,10132711
2017-09-21 00:00:00-04:00,171.69,172.27,170.01,171.12,9253839
2017-09-22 00:00:00-04:00,170.21,171.73,169.22,170.46,9700704
2017-09-25 00:00:00-04:00,169.17,169.3,161.56,162.87,34965125
2017-09-26 00:00:00-04:00,164.48,165.5,162.78,164.24,19381099
2017-09-27 00:00:00-04:00,165.9,168.34,165.57,167.68,14594597
2017-09-28 00:00:00-04:00,167.85,169.0696,167.16,168.73,10013118
2017-09-29 00:00:00-04:00,168.83,171.66,168.81,170.82,11961044
2017-10-02 00:00:00-04:00,171.39,171.87,168.75,169.44,10932898
2017-10-03 00:00:00-04:00,169.3,170.73,169.2,169.97,6575838
2017-10-04 00:00:00-04:00,169.83,170.67,168.29,168.42,9683176
2017-10-05 00:00:00-04:00,169.18,171.31,168.6,171.24,11816313
2017-10-06 00:00:00-04:00,170.25,172.37,169.75,172.19,9917296
2017-10-09 00:00:00-04:00,172.7,174.88,172,172.5,12553008
2017-10-10 00:00:00-04:00,173,173.2,170.8,171.58,9171537
2017-10-11 00:00:00-04:00,171.98,172.78,171.4,172.69,9206305
2017-10-12 00:00:00-04:00,172.61,173.85,172.29,172.54,8947977
2017-10-13 00:00:00-04:00,173.45,174.65,173.2,173.77,10748215
2017-10-16 00:00:00-04:00,174.49,175,174.06,174.52,9060211
2017-10-17 00:00:00-04:00,174.67,176.13,174.36,176.07,12984388
2017-10-18 00:00:00-04:00,176.65,176.74,175.75,176.06,10969182
2017-10-19 00:00:00-04:00,174.71,174.99,172.63,174.56,11501995
2017-10-20 00:00:00-04:00,175.48,175.88,174.63,174.97,8975639
2017-10-23 00:00:00-04:00,175.26,175.34,171.25,171.28,11650968
2017-10-24 00:00:00-04:00,172.3,173.24,171.5,171.8,9429036
2017-10-25 00:00:00-04:00,171.9,172.25,168.89,170.6,11643016
2017-10-26 00:00:00-04:00,171.52,172.285,170.39,170.6,7344780
2017-10-27 00:00:00-04:00,174.22,178.21,173.9,177.77,24981763
2017-10-30 00:00:00-04:00,179.26,180.69,177.61,179.84,20127670
2017-10-31 00:00:00-04:00,180.57,180.8,178.94,180.07,16373536
2017-11-01 00:00:00-04:00,182.31,182.9,180.57,182.5755,24768050
2017-11-02 00:00:00-04:00,180.63,181.94,177.34,178.91,28149715
2017-11-03 00:00:00-04:00,179.19,179.86,176.71,178.92,14716941
2017-11-06 00:00:00-05:00,178.56,180.45,178.31,180.17,11046281
2017-11-07 00:00:00-05:00,180.5,180.7478,178.96,180.25,10151151
2017-11-08 00:00:00-05:00,179.79,180.35,179.11,179.56,7998753
2017-11-09 00:00:00-05:00,178.28,179.4,177.09,179.3,9921664
2017-11-10 00:00:00-05:00,178.35,179.0999,177.96,178.455,7922843
2017-11-13 00:00:00-05:00,177.49,179.04,177.3,178.78,6441523
2017-11-14 00:00:00-05:00,178.13,178.97,177.18,178.06,7704943
2017-11-15 00:00:00-05:00,176.84,178.57,176.4,177.96,8207574
2017-11-16 00:00:00-05:00,178.76,179.83,178.5,179.58,10640182
2017-11-17 00:00:00-05:00,179.3,179.98,178.9,178.98,10022890
2017-11-20 00:00:00-05:00,178.87,179.5,178.1,178.74,7728454
2017-11-21 00:00:00-05:00,179.1,181.89,178.99,181.83,11649606
2017-11-22 00:00:00-05:00,181.3,181.73,180.44,180.85,8476177
2017-11-24 00:00:00-05:00,180.44,183.15,180.29,182.78,7897540
2017-11-27 00:00:00-05:00,182.62,183.73,181.99,183.03,8537571
2017-11-28 00:00:00-05:00,183.6,184.25,182.09,182.43,11058474
2017-11-29 00:00:00-05:00,181.88,181.97,174,175.12,36510788
2017-11-30 00:00:00-05:00,176.85,178.275,175.2,177.15,18821505
2017-12-01 00:00:00-05:00,176.03,177.48,172.34,174.99,15572635
2017-12-04 00:00:00-05:00,176.29,176.57,170.79,171.47,20575305
2017-12-05 00:00:00-05:00,170.46,175.38,169.01,172.83,15220915
2017-12-06 00:00:00-05:00,172.38,176.77,171.9,176.08,14110975
2017-12-07 00:00:00-05:00,175.8,180.39,175.8,180.2,16413372
2017-12-08 00:00:00-05:00,181.63,182.28,178.7401,179,14251392
2017-12-11 00:00:00-05:00,179.31,180.22,178.8,179.02,9739846
2017-12-12 00:00:00-05:00,178.6,179.18,176.6,176.96,13071102
2017-12-13 00:00:00-05:00,177.43,179.16,177.25,178.31,11159741
2017-12-14 00:00:00-05:00,178.29,180.3601,177.68,178.44,10179053
2017-12-15 00:00:00-05:00,178.64,180.4934,178.36,180.17,16659376
2017-12-18 00:00:00-05:00,181.01,181.3,179.75,180.9,11174503
2017-12-19 00:00:00-05:00,180,180.08,178.22,179.45,11810193
2017-12-20 00:00:00-05:00,179.82,179.82,177.36,177.88,9697549
2017-12-21 00:00:00-05:00,177.93,178.68,177.05,177.45,9116769
2017-12-22 00:00:00-05:00,177.14,177.53,176.23,177.21,6531288
2017-12-26 00:00:00-05:00,176.63,177,174.67,175.99,6193195
2017-12-27 00:00:00-05:00,176.54,178.44,176.26,177.51,7095002
2017-12-28 00:00:00-05:00,177.95,178.9367,177.68,177.89,8411684
2017-12-29 00:00:00-05:00,178,178.85,176.46,176.52,7196474
2018-01-02 00:00:00-05:00,177.68,181.58,177.55,181.43,14467954
2018-01-03 00:00:00-05:00,181.86,184.78,181.33,184.48,12994752
2018-01-04 00:00:00-05:00,184.9,186.21,184.0996,184.32,10849386
2018-01-05 00:00:00-05:00,185.59,186.9,184.93,186.78,10140367
2018-01-08 00:00:00-05:00,187.2,188.9,186.33,188.25,11672962
2018-01-09 00:00:00-05:00,188.7,188.8,187.1,187.9,9847213
2018-01-10 00:00:00-05:00,186.94,187.88,185.63,187.84,8115277
2018-01-11 00:00:00-05:00,188.4,188.4,187.38,187.76,7154447
2018-01-12 00:00:00-05:00,178.06,181.48,177.4,179.4,60301294
2018-01-16 00:00:00-05:00,181.5,181.75,178.04,178.4,28190996
2018-01-17 00:00:00-05:00,178.98,179.32,175.8,177.58,22399616
2018-01-18 00:00:00-05:00,178.13,180.98,177.08,179.8,18314171
2018-01-19 00:00:00-05:00,180.75,182.37,180.1702,181.29,19583276
2018-01-22 00:00:00-05:00,180.79,185.39,180.41,185.37,15798057
2018-01-23 00:00:00-05:00,186.05,189.55,185.55,189.38,20362309
2018-01-24 00:00:00-05:00,189.89,190.66,186.52,186.55,18690788
2018-01-25 00:00:00-05:00,187.87,188.62,186.6,187.46,13248999
2018-01-26 00:00:00-05:00,187.75,190,186.81,189.92,12164221
2018-01-29 00:00:00-05:00,188.7,188.84,185.6301,185.96,16507405
2018-01-30 00:00:00-05:00,183.01,188.18,181.84,187.1,15767940
2018-01-31 00:00:00-05:00,188.38,189.83,185.22,186.93,21657451
2018-02-01 00:00:00-05:00,188.22,195.32,187.89,193.08,42954993
2018-02-02 00:00:00-05:00,192.04,194.21,189.98,190.275,20345286
2018-02-05 00:00:00-05:00,186.96,190.61,180.61,181.26,25384078
2018-02-06 00:00:00-05:00,178.47,185.77,177.74,185.43,29297658
2018-02-07 00:00:00-05:00,184.27,185.0817,179.95,180.17,22696290
2018-02-08 00:00:00-05:00,181.01,181.84,171.4815,171.595,29317857
2018-02-09 00:00:00-05:00,174.76,176.9,167.18,176.05,31830471
2018-02-12 00:00:00-05:00,177.09,177.545,171.84,176.4,24904119
2018-02-13 00:00:00-05:00,175.62,175.97,173.1,173.15,17468774
2018-02-14 00:00:00-05:00,173.39,179.81,173.2119,179.46,21999477
2018-02-15 00:00:00-05:00,180.5,180.5,176.84,179.96,16599521
2018-02-16 00:00:00-05:00,178.99,179.88,176.3,177.37,15694462
2018-02-20 00:00:00-05:00,175.89,177.95,175.11,176.01,15944334
2018-02-21 00:00:00-05:00,176.92,181.27,176.4,177.92,17993471
2018-02-22 00:00:00-05:00,178.85,180.21,177.41,178.99,13998579
2018-02-23 00:00:00-05:00,179.99,183.39,179.51,183.2911,14952390
2018-02-26 00:00:00-05:00,184.58,185.66,183.2228,184.92,13894988
2018-02-27 00:00:00-05:00,184.45,184.7,181.46,181.46,12386906
2018-02-28 00:00:00-05:00,182.32,182.88,178.14,178.31,13774539
2018-03-01 00:00:00-05:00,179,180.12,174.41,175.93,18122473
2018-03-02 00:00:00-05:00,173.29,177.11,172.99,176.61,15669572
2018-03-05 00:00:00-05:00,176.11,181.1475,175.89,180.41,12986798
2018-03-06 00:00:00-05:00,181.72,182.38,179.11,179.77,11835193
2018-03-07 00:00:00-05:00,178.74,183.82,178.07,183.72,15233869
2018-03-08 00:00:00-05:00,183.5,184.4,181.45,182.34,12530454
2018-03-09 00:00:00-05:00,183.96,185.51,183.21,185.21,14150925
2018-03-12 00:00:00-04:00,185.34,186.1,184.22,184.76,11453503
2018-03-13 00:00:00-04:00,185.6,185.99,181.11,181.88,14612067
2018-03-14 00:00:00-04:00,182.52,184.25,181.85,184.24,13250874
2018-03-15 00:00:00-04:00,183.22,184,182.19,183.86,12339528
2018-03-16 00:00:00-04:00,184.49,185.33,183.41,185.03,13366717
2018-03-19 00:00:00-04:00,177.01,177.17,170.06,172.57,74141107
2018-03-20 00:00:00-04:00,167.41,170.2,161.95,168.14,112442583
2018-03-21 00:00:00-04:00,164.7,173.4,163.3,169.4492,92975524
2018-03-22 00:00:00-04:00,166.13,170.27,163.72,164.91,63001285
2018-03-23 00:00:00-04:00,165.43,167.1,159.02,159.35,43425065
2018-03-26 00:00:00-04:00,160.78,161.1,149.02,160.0599,108168561
2018-03-27 00:00:00-04:00,156.35,162.85,150.75,152.27,64833165
2018-03-28 00:00:00-04:00,151.64,155.88,150.8,153.02,49871859
2018-03-29 00:00:00-04:00,155.15,161.42,154.14,159.8,48338017
2018-04-02 00:00:00-04:00,157.81,159.2,154.111,155.39,30495493
2018-04-03 00:00:00-04:00,156.55,157.39,150.81,156.11,35319540
2018-04-04 00:00:00-04:00,152.03,155.56,150.51,155.11,38956785
2018-04-05 00:00:00-04:00,161.56,161.6,156.65,159.3499,32864433
2018-04-06 00:00:00-04:00,157.73,161.42,156.81,157.19,34167358
2018-04-09 00:00:00-04:00,157.82,160.53,156.04,157.87,29375107
2018-04-10 00:00:00-04:00,157.89,165.98,157.01,165.07,50644598
2018-04-11 00:00:00-04:00,165.44,168.65,163.25,166.34,49460670
2018-04-12 00:00:00-04:00,166.91,167.45,163.1,163.85,32026309
2018-04-13 00:00:00-04:00,164.56,165.7036,163.77,164.5317,16161133
2018-04-16 00:00:00-04:00,165.7249,165.76,163.39,164.83,13087589
2018-04-17 00:00:00-04:00,165.68,169,165.66,168.66,16925765
2018-04-18 00:00:00-04:00,166.83,168.12,165.77,166.36,16456425
2018-04-19 00:00:00-04:00,166.17,168.33,165.2,168.11,15639595
2018-04-20 00:00:00-04:00,167.79,168.43,165.81,166.29,15039273
2018-04-23 00:00:00-04:00,167.27,168.45,165.09,165.85,19290696
2018-04-24 00:00:00-04:00,165.43,166.1,158.19,159.69,29568957
2018-04-25 00:00:00-04:00,160.1448,161.06,156.19,159.935,24814951
2018-04-26 00:00:00-04:00,173.22,176.27,170.8,174.23,59909746
2018-04-27 00:00:00-04:00,176.81,177.1,172.6,173.59,24069470
2018-04-30 00:00:00-04:00,173.79,175.72,171.71,172.02,15091703
2018-05-01 00:00:00-04:00,172.09,174.02,170.23,173.87,21228372
2018-05-02 00:00:00-04:00,174.246,178.08,174.2,176.07,25172726
2018-05-03 00:00:00-04:00,175.13,176.12,172.12,174.01,17337268
2018-05-04 00:00:00-04:00,173.08,176.98,173.06,176.61,13950596
2018-05-07 00:00:00-04:00,177.35,179.5,177.17,177.98,14102187
2018-05-08 00:00:00-04:00,178.25,179.04,177.11,178.89,12070664
2018-05-09 00:00:00-04:00,179.67,183.01,178.7807,182.69,17071604
